epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,804.828,0.52616,0.95241,0.46629,0.97081,0.88419,0.17091,0.17871,0.1483,0.86521,0.16727,0.1706,0.14615,0.85371,2.80651,0.97323,1.18811,0.0010496,0.0010496,0.0010496
62,817.808,0.4929,0.87578,0.4521,0.9581,0.81941,0.16545,0.17298,0.14721,0.81041,0.16364,0.17106,0.14387,0.80652,2.59327,1.01836,1.11549,0.00103376,0.00103376,0.00103376
63,830.86,0.52321,0.90276,0.47776,0.97071,0.89552,0.16364,0.17854,0.14768,0.88557,0.16182,0.17699,0.14495,0.86067,2.65436,1.0148,1.21225,0.00101792,0.00101792,0.00101792
64,843.646,0.50676,0.90579,0.46899,0.96589,0.84889,0.16182,0.17425,0.15192,0.72821,0.16563,0.17126,0.14916,0.78558,2.64323,1.01837,1.07987,0.00100208,0.00100208,0.00100208
65,856.726,0.50644,0.91316,0.47814,0.96283,0.86233,0.16364,0.1761,0.14859,0.84316,0.16,0.16853,0.14371,0.85092,2.72675,1.03643,1.13362,0.00098624,0.00098624,0.00098624
66,869.724,0.51729,0.89007,0.48478,0.96007,0.84963,0.16727,0.17229,0.14331,0.82192,0.16182,0.16726,0.1402,0.86947,2.78974,1.08472,1.19941,0.0009704,0.0009704,0.0009704
67,882.622,0.51691,0.99204,0.47318,0.96312,0.88292,0.16182,0.17291,0.14536,0.85315,0.15636,0.16587,0.14,0.81404,2.99056,0.97296,1.16949,0.00095456,0.00095456,0.00095456
68,895.903,0.55308,1.04056,0.5219,0.98404,0.88553,0.15636,0.1693,0.14482,0.86494,0.15273,0.16568,0.1416,0.77326,2.83008,1.05485,1.06625,0.00093872,0.00093872,0.00093872
69,908.777,0.53128,0.97237,0.48808,0.97958,0.79054,0.15818,0.16617,0.14148,0.78145,0.15636,0.16182,0.14039,0.78484,2.71294,1.09479,1.08759,0.00092288,0.00092288,0.00092288
70,921.797,0.5019,0.91931,0.47974,0.96092,0.76464,0.15636,0.16544,0.13755,0.83471,0.15273,0.15866,0.1358,0.82476,2.67333,1.11912,1.1598,0.00090704,0.00090704,0.00090704
71,934.926,0.53804,1.028,0.48409,0.96582,0.7285,0.16182,0.17018,0.14089,0.71009,0.15455,0.1655,0.13697,0.85971,2.91691,0.99207,1.24541,0.0008912,0.0008912,0.0008912
72,947.69,0.51703,0.96944,0.47131,0.9637,0.83726,0.16,0.16958,0.1424,0.81823,0.15636,0.1624,0.13331,0.8137,2.77441,1.03685,1.14226,0.00087536,0.00087536,0.00087536
73,960.688,0.47248,0.89834,0.44689,0.95591,0.87659,0.15818,0.17388,0.14645,0.74102,0.16,0.169,0.14256,0.80981,2.65004,1.035,1.11841,0.00085952,0.00085952,0.00085952
74,973.455,0.49313,0.92925,0.44587,0.95843,0.78226,0.16364,0.17574,0.14788,0.71313,0.16182,0.17011,0.14346,0.8513,2.64771,1.07269,1.19655,0.00084368,0.00084368,0.00084368
75,986.407,0.49608,0.89595,0.44224,0.95306,0.71815,0.16545,0.1737,0.14565,0.68303,0.16545,0.17076,0.14403,0.8206,2.54644,1.05085,1.15771,0.00082784,0.00082784,0.00082784
76,999.722,0.48747,0.88379,0.44997,0.963,0.70539,0.16364,0.17787,0.15061,0.69038,0.16545,0.17823,0.15047,0.80677,2.52087,1.05547,1.15206,0.000812,0.000812,0.000812
77,1012.44,0.49779,0.8955,0.44428,0.96744,0.82263,0.16,0.17394,0.14812,0.81328,0.15818,0.17262,0.14831,0.79267,2.63114,1.04138,1.14349,0.00079616,0.00079616,0.00079616
78,1025.76,0.48185,0.8553,0.45044,0.95751,0.78065,0.15455,0.16667,0.14745,0.78984,0.15636,0.16802,0.1462,0.81332,2.71688,1.07242,1.1165,0.00078032,0.00078032,0.00078032
